time_s,phase_deg,amp_10bit
5.899375,229.21875,110
5.920703125,251.71875,91
5.928359375,29.53125,104
5.94078125,254.53125,185
5.9475,15.46875,141
6.00890625,42.1875,44
6.019140625,225,58
6.028828125,39.375,95
6.038203125,208.125,64
6.070859375,75.9375,73
6.0784375,213.75,107
6.09,61.875,139
6.097578125,196.875,55
6.121328125,265.78125,178
6.128515625,35.15625,51
6.140703125,254.53125,57
6.147421875,15.46875,45
6.159765625,237.65625,52
6.168359375,32.34375,67
6.180390625,248.90625,112
6.188515625,35.15625,70
6.201171875,264.375,121
6.20703125,9.84375,58
6.208828125,42.1875,88
6.22015625,244.6875,178
6.22828125,32.34375,191
6.239765625,239.0625,164
6.247109375,11.25,55
6.248984375,45,120
6.26296875,296.71875,94
6.26921875,47.8125,124
6.279921875,240.46875,271
6.2871875,12.65625,69
6.287890625,25.3125,111
6.290078125,63.28125,96
6.298359375,213.75,88
6.3090625,46.40625,105
6.31875,219.375,152
6.328046875,28.125,119
6.340234375,247.5,261
6.347109375,11.25,87
6.34765625,21.09375,94
6.35984375,240.46875,85
6.368125,30.9375,66
6.42046875,251.71875,66
6.428046875,29.53125,88
6.439296875,232.03125,115
6.448125,29.53125,122
6.459765625,240.46875,157
6.467109375,12.65625,70
6.46921875,49.21875,132
6.4796875,237.65625,289
6.4878125,25.3125,197
6.499609375,237.65625,104
6.50765625,22.5,101
6.52140625,270,136
6.529765625,60.46875,193
6.538359375,215.15625,243
6.54765625,23.90625,80
6.54921875,50.625,241
6.55875,222.1875,340
6.56765625,22.5,55
6.568203125,32.34375,103
6.5690625,47.8125,130
6.579765625,240.46875,371
6.587265625,15.46875,132
6.5903125,70.3125,75
6.599296875,233.4375,85
6.64796875,29.53125,45
6.660546875,255.9375,73
6.667421875,18.28125,69
6.699375,234.84375,51
6.707734375,25.3125,55
6.719765625,241.875,80
6.7271875,15.46875,62
6.748359375,36.5625,47
6.75859375,220.78125,57
6.769375,54.84375,103
6.778359375,216.5625,119
6.78828125,35.15625,103
6.799140625,232.03125,131
6.80734375,18.28125,94
6.829375,54.84375,48
6.8384375,217.96875,73
6.848671875,42.1875,89
6.85890625,226.40625,120
6.92859375,42.1875,54
6.96015625,250.3125,86
6.9671875,16.875,67
6.999296875,236.25,49
7.0196875,241.875,49
7.02890625,47.8125,53
7.0390625,232.03125,86
7.058984375,230.625,58
7.0690625,52.03125,99
7.078125,215.15625,101
7.087578125,25.3125,52
7.099453125,239.0625,91
7.109453125,59.0625,122
7.119140625,233.4375,188
7.1271875,18.28125,109
7.13984375,246.09375,100
7.1471875,18.28125,79
7.159609375,243.28125,63
7.168046875,33.75,95
7.179296875,236.25,144
7.189453125,59.0625,193
7.198203125,216.5625,197
7.2071875,18.28125,52
7.20953125,61.875,144
7.219375,239.0625,340
7.227265625,21.09375,249
7.2390625,233.4375,59
7.248203125,37.96875,71
7.25890625,230.625,112
7.267421875,23.90625,103
7.27984375,247.5,138
7.2865625,8.4375,62
7.289453125,60.46875,114
7.297890625,212.34375,105
7.30875,47.8125,119
7.319453125,241.875,271
7.32671875,11.25,78
7.3284375,43.59375,284
7.338671875,226.40625,389
7.346953125,15.46875,46
7.3475,25.3125,174
7.34828125,39.375,91
7.358515625,223.59375,72
7.369375,60.46875,121
7.377578125,206.71875,134
7.38765625,28.125,46
7.40015625,253.125,212
7.406796875,14.0625,93
7.408515625,43.59375,89
7.418828125,230.625,169
7.42734375,22.5,137
7.439921875,248.90625,108
7.447265625,22.5,118
7.46015625,254.53125,174
7.46640625,7.03125,103
7.4684375,43.59375,51
7.47921875,237.65625,97
7.487421875,25.3125,88
7.500234375,255.9375,94
7.507578125,28.125,125
7.5196875,246.09375,166
7.52640625,7.03125,60
7.52875,49.21875,125
7.538515625,225,148
7.5478125,32.34375,150
7.558984375,234.84375,176
7.566640625,12.65625,61
7.56859375,47.8125,117
7.5790625,236.25,212
7.586796875,14.0625,78
7.589609375,66.09375,251
7.597734375,212.34375,297
7.6278125,32.34375,44
7.638515625,226.40625,65
7.6475,28.125,73
7.659921875,251.71875,107
7.666328125,7.03125,42
7.669453125,63.28125,138
7.6784375,225,190
7.686875,16.875,93
7.688671875,49.21875,88
7.700078125,254.53125,267
7.706953125,19.6875,197
7.719609375,247.5,63
7.7384375,226.40625,45
7.799765625,250.3125,44
7.807109375,22.5,46
7.8196875,248.90625,67
7.826640625,12.65625,50
7.858046875,219.375,44
7.868203125,42.1875,60
7.878359375,226.40625,85
7.886875,18.28125,43
7.89875,233.4375,49
7.908125,40.78125,77
7.917890625,217.96875,75
7.928046875,40.78125,85
7.938125,220.78125,116
7.947265625,26.71875,96
7.959296875,241.875,121
7.96625,8.4375,44
7.968515625,49.21875,87
7.97890625,236.25,144
7.98734375,28.125,152
7.99875,233.4375,151
8.00671875,16.875,104
8.039609375,248.90625,44
8.04734375,28.125,58
8.058984375,237.65625,84
8.066796875,18.28125,77
8.079296875,243.28125,59
8.087578125,33.75,87
8.09828125,226.40625,111
8.110078125,77.34375,131
8.11765625,213.75,169
8.126875,21.09375,45
8.12875,54.84375,94
8.139453125,247.5,217
8.1471875,25.3125,228
8.1584375,229.21875,116
8.167265625,28.125,117
8.178984375,237.65625,200
8.186328125,11.25,80
8.18828125,45,116
8.19890625,236.25,225
8.2065625,15.46875,147
8.219375,244.6875,102
8.226796875,19.6875,86
8.2490625,61.875,58
8.257734375,216.5625,68
8.26796875,40.78125,77
8.2784375,230.625,118
8.28734375,29.53125,87
8.299375,246.09375,114
8.306796875,21.09375,68
8.318984375,240.46875,70
8.337890625,220.78125,51
8.34796875,42.1875,53
8.358359375,229.21875,86
8.36796875,42.1875,117
8.378515625,232.03125,166
8.386640625,18.28125,108
8.40765625,36.5625,62
8.418359375,229.21875,97
8.428671875,54.84375,85
8.438125,225,124
8.446796875,22.5,87
8.459921875,258.75,70
8.46953125,71.71875,76
8.478046875,225,132
8.486875,22.5,89
8.579921875,260.15625,66
8.586875,23.90625,79
8.59828125,229.21875,70
8.60703125,26.71875,72
8.6196875,254.53125,135
8.6275,36.5625,205
8.6378125,220.78125,194
8.6465625,18.28125,60
8.6478125,40.78125,93
8.719921875,260.15625,221
8.726640625,19.6875,242
8.7384375,233.4375,210
8.74625,14.0625,53
8.7471875,30.9375,194
8.75953125,253.125,367
8.76609375,11.25,174
8.780390625,268.59375,49
8.78828125,50.625,114
8.797421875,215.15625,115
8.806875,25.3125,61
8.82015625,264.375,51
8.82734375,35.15625,86
8.838515625,234.84375,133
8.846328125,15.46875,91
8.91890625,241.875,71
8.9265625,21.09375,64
8.93921875,248.90625,67
8.946953125,28.125,83
8.95890625,244.6875,47
8.966875,26.71875,68
8.98,262.96875,88
8.986875,26.71875,92
8.998671875,240.46875,103
9.007890625,45,80
9.0184375,236.25,120
9.026328125,16.875,72
9.038515625,236.25,85
9.078125,230.625,52
9.08671875,25.3125,45
9.09984375,261.5625,61
9.106875,28.125,78
9.118671875,240.46875,113
9.127578125,40.78125,146
9.1403125,270,158
9.14609375,14.0625,80
9.149140625,68.90625,43
9.158515625,237.65625,68
9.167265625,35.15625,80
9.178046875,230.625,83
9.186328125,19.6875,57
9.200390625,271.40625,54
9.20625,18.28125,42
9.258671875,241.875,53
9.267109375,32.34375,72
9.278828125,244.6875,105
9.286953125,30.9375,108
9.298125,232.03125,126
9.30671875,26.71875,121
9.318515625,239.0625,111
9.3271875,35.15625,142
9.3371875,216.5625,96
9.34734375,37.96875,98
9.35796875,229.21875,159
9.36609375,15.46875,73
9.369296875,74.53125,88
9.379375,254.53125,226
9.3859375,12.65625,87
9.38765625,43.59375,188
9.397265625,216.5625,150
9.40671875,26.71875,60
9.408359375,56.25,85
9.420625,277.03125,208
9.426875,30.9375,199
9.438203125,234.84375,293
9.44625,19.6875,129
9.44828125,56.25,239
9.45765625,225,387
9.466328125,21.09375,77
9.467265625,37.96875,285
9.478828125,246.09375,476
9.485859375,12.65625,70
9.5184375,239.0625,66
9.527265625,39.375,104
9.5378125,227.8125,128
9.546875,30.9375,88
9.558671875,243.28125,113
